S51023415,Mute Swan,Cygnus olor,328,2,IE-L,Dublin,University College Dublin--Upper Lake,53.3056917,-6.2190717,12-28-2018,03:15 PM,eBird - Stationary Count,5,1,,,2
S51023550,Mute Swan,Cygnus olor,328,2,IE-L,Dublin,University College Dublin--Upper Lake,53.3056917,-6.2190717,12-28-2018,03:30 PM,eBird - Stationary Count,5,1,,,2
S51023663,Mute Swan,Cygnus olor,328,2,IE-L,Dublin,University College Dublin--Upper Lake,53.3056917,-6.2190717,12-28-2018,03:45 PM,eBird - Stationary Count,5,1,,,2
S51520290,Mute Swan,Cygnus olor,328,2,IE-L,Dublin,University College Dublin--Upper Lake,53.3056917,-6.2190717,01-03-2019,03:13 PM,eBird - Stationary Count,8,1,,,1
S51520274,Mute Swan,Cygnus olor,328,2,IE-L,Dublin,University College Dublin--Upper Lake,53.3056917,-6.2190717,01-10-2019,02:22 PM,eBird - Stationary Count,8,1,,,1
S51633302,Mute Swan,Cygnus olor,328,2,IE-L,Dublin,University College Dublin--Upper Lake,53.3056917,-6.2190717,01-13-2019,03:35 PM,eBird - Stationary Count,15,1,,,1
S43063110,Mandarin Duck,Aix galericulata,393,2,IE-L,Dublin,University College Dublin--Main Lake,53.3076983,-6.2222636,02-14-2012,12:30 PM,Historical,,0,,,2,,Male and female. Presumed released/feral birds. YouTube video here https://www.youtube.com/watch?v&#61;hIcfGhhKK1s,Sightings by Des Higgins and Siobhan McNamara. Blog post here http://drimnaghbirdwatch.blogspot.ie/2012/02/mandarin-ducks-ucd-lake.html
S43031300,Mallard,Anas platyrhynchos,464,18,IE-L,Dublin,University College Dublin--Belfield Campus,53.305646,-6.223663,01-15-2018,01:39 PM,eBird - Traveling Count,48,1,2.911,,1,,,"F3 SW, dry, cool, good visibility and 8/8 cloud cover. "
S43502847,Mallard,Anas platyrhynchos,464,2,IE-L,Dublin,University College Dublin--Belfield Campus,53.305646,-6.223663,03-09-2018,02:36 PM,eBird - Traveling Count,79,1,2.857,,3,F Flyover,,"Birding with Willson Gaul and Kevin Cathcart. Loop walk around the west side of the campus (UCD Bowl, Student Centre, Roebuck pitches, arboretum/crèche wood, Richview, Thornfield pitches etc.). F1 E, cool, dry, good visibility and 8/8 cloud cover."
S43828337,Mallard,Anas platyrhynchos,464,3,IE-L,Dublin,University College Dublin--Belfield Campus,53.305646,-6.223663,03-16-2018,10:20 AM,eBird - Traveling Count,100,1,4.184,,1,,,Birded east half of campus
S46738597,Mallard,Anas platyrhynchos,464,2,IE-L,Dublin,University College Dublin--Belfield Campus,53.305646,-6.223663,04-12-2018,02:15 PM,eBird - Traveling Count,45,1,1.931,,1,,,West side of campus
S45188498,Mallard,Anas platyrhynchos,464,1,IE-L,Dublin,University College Dublin--Belfield Campus,53.305646,-6.223663,04-20-2018,05:19 PM,eBird - Traveling Count,24,1,1.255,,1,F Flyover,,Football pitches on west side of campus. 
S45188514,Mallard,Anas platyrhynchos,464,1,IE-L,Dublin,University College Dublin--Belfield Campus,53.305646,-6.223663,04-28-2018,10:34 AM,eBird - Traveling Count,54,1,2.993,,1,F Flyover,,East side of campus. 
S45449678,Mallard,Anas platyrhynchos,464,1,IE-L,Dublin,University College Dublin--Belfield Campus,53.305646,-6.223663,05-05-2018,08:15 AM,eBird - Traveling Count,68,1,3.943,,1,,,West side of campus. 
S45890972,Mallard,Anas platyrhynchos,464,4,IE-L,Dublin,University College Dublin--Belfield Campus,53.305646,-6.223663,05-20-2018,07:05 AM,eBird - Traveling Count,18,1,.95,,1,F Flyover
S43085852,Mallard,Anas platyrhynchos,464,X,IE-L,Dublin,University College Dublin--Lower Lakes and Oak Walk,53.3110069,-6.2227812,01-25-2012,,Historical,,0,,,2,,,Sightings by Siobhan McNamara and Niall T. Keogh.
S43085882,Mallard,Anas platyrhynchos,464,3,IE-L,Dublin,University College Dublin--Lower Lakes and Oak Walk,53.3110069,-6.2227812,01-26-2012,,Historical,,0,,,1,,,Sightings by Siobhan McNamara.
S43206595,Mallard,Anas platyrhynchos,464,7,IE-L,Dublin,University College Dublin--Lower Lakes and Oak Walk,53.3110069,-6.2227812,02-06-2018,08:40 AM,eBird - Traveling Count,16,1,.241,,1
S43206596,Mallard,Anas platyrhynchos,464,14,IE-L,Dublin,University College Dublin--Lower Lakes and Oak Walk,53.3110069,-6.2227812,02-19-2018,08:40 AM,eBird - Traveling Count,17,1,.483,,1
S43206597,Mallard,Anas platyrhynchos,464,5,IE-L,Dublin,University College Dublin--Lower Lakes and Oak Walk,53.3110069,-6.2227812,02-21-2018,08:26 AM,eBird - Traveling Count,25,1,.644,,1
S43502834,Mallard,Anas platyrhynchos,464,9,IE-L,Dublin,University College Dublin--Lower Lakes and Oak Walk,53.3110069,-6.2227812,03-09-2018,02:17 PM,eBird - Traveling Count,17,1,.564,,4,,,"Birding with Willson Gaul, Kevin Cathcart and Des Higgins. F1 E, cool, dry, good visibility and 8/8 cloud cover."
S43661901,Mallard,Anas platyrhynchos,464,7,IE-L,Dublin,University College Dublin--Lower Lakes and Oak Walk,53.3110069,-6.2227812,03-12-2018,08:35 AM,eBird - Traveling Count,22,1,.724,,1
S43905530,Mallard,Anas platyrhynchos,464,7,IE-L,Dublin,University College Dublin--Lower Lakes and Oak Walk,53.3110069,-6.2227812,03-22-2018,06:28 PM,eBird - Traveling Count,25,1,.982,,1
S44332372,Mallard,Anas platyrhynchos,464,5,IE-L,Dublin,University College Dublin--Lower Lakes and Oak Walk,53.3110069,-6.2227812,03-23-2018,05:45 PM,eBird - Traveling Count,72,1,.805,,2
S44332382,Mallard,Anas platyrhynchos,464,1,IE-L,Dublin,University College Dublin--Lower Lakes and Oak Walk,53.3110069,-6.2227812,04-04-2018,06:43 PM,eBird - Traveling Count,16,1,.644,,1
S44332379,Mallard,Anas platyrhynchos,464,2,IE-L,Dublin,University College Dublin--Lower Lakes and Oak Walk,53.3110069,-6.2227812,04-05-2018,08:55 AM,eBird - Stationary Count,7,1,,,1
S45449686,Mallard,Anas platyrhynchos,464,4,IE-L,Dublin,University College Dublin--Lower Lakes and Oak Walk,53.3110069,-6.2227812,04-30-2018,05:46 PM,eBird - Traveling Count,28,1,1.255,,1,FL Recently Fledged Young
S45449685,Mallard,Anas platyrhynchos,464,1,IE-L,Dublin,University College Dublin--Lower Lakes and Oak Walk,53.3110069,-6.2227812,05-02-2018,05:22 PM,eBird - Traveling Count,30,1,1.593,,1,FL Recently Fledged Young
S45676644,Mallard,Anas platyrhynchos,464,3,IE-L,Dublin,University College Dublin--Lower Lakes and Oak Walk,53.3110069,-6.2227812,05-12-2018,11:55 AM,eBird - Traveling Count,34,1,1.11,,2
S45676636,Mallard,Anas platyrhynchos,464,6,IE-L,Dublin,University College Dublin--Lower Lakes and Oak Walk,53.3110069,-6.2227812,05-13-2018,06:10 AM,eBird - Traveling Count,70,1,.805,,2,FL Recently Fledged Young
S45890971,Mallard,Anas platyrhynchos,464,4,IE-L,Dublin,University College Dublin--Lower Lakes and Oak Walk,53.3110069,-6.2227812,05-20-2018,06:29 AM,eBird - Traveling Count,35,1,1.465,,1,FL Recently Fledged Young
S46344160,Mallard,Anas platyrhynchos,464,3,IE-L,Dublin,University College Dublin--Lower Lakes and Oak Walk,53.3110069,-6.2227812,05-27-2018,09:47 AM,eBird - Traveling Count,45,1,2.108,,1,FL Recently Fledged Young
S46344166,Mallard,Anas platyrhynchos,464,1,IE-L,Dublin,University College Dublin--Lower Lakes and Oak Walk,53.3110069,-6.2227812,05-31-2018,06:13 PM,eBird - Traveling Count,21,1,1.416,,1
S46344168,Mallard,Anas platyrhynchos,464,2,IE-L,Dublin,University College Dublin--Lower Lakes and Oak Walk,53.3110069,-6.2227812,06-01-2018,05:47 PM,eBird - Traveling Count,13,1,1.304,,1
S46547826,Mallard,Anas platyrhynchos,464,8,IE-L,Dublin,University College Dublin--Lower Lakes and Oak Walk,53.3110069,-6.2227812,06-13-2018,06:48 AM,eBird - Traveling Count,37,1,1.073,,4,H In Appropriate Habitat,,"With Willson Gaul, Larry Clarfield and Kevin Cathcart. F1 SW, dry, warm, good visibility and 8/8 cloud cover."
S46634742,Mallard,Anas platyrhynchos,464,2,IE-L,Dublin,University College Dublin--Lower Lakes and Oak Walk,53.3110069,-6.2227812,06-15-2018,08:22 AM,eBird - Traveling Count,19,1,.899,,1,H In Appropriate Habitat,,"F1 W, dry, mild, good visibility and 8/8 cloud cover."
S46672754,Mallard,Anas platyrhynchos,464,6,IE-L,Dublin,University College Dublin--Lower Lakes and Oak Walk,53.3110069,-6.2227812,06-16-2018,09:53 AM,eBird - Traveling Count,67,1,2.012,,3
S46738603,Mallard,Anas platyrhynchos,464,1,IE-L,Dublin,University College Dublin--Lower Lakes and Oak Walk,53.3110069,-6.2227812,06-20-2018,06:21 PM,eBird - Traveling Count,25,1,.805,,1
S46868713,Mallard,Anas platyrhynchos,464,6,IE-L,Dublin,University College Dublin--Lower Lakes and Oak Walk,53.3110069,-6.2227812,06-23-2018,12:31 PM,eBird - Traveling Count,12,1,.563,,1,FL Recently Fledged Young
S46868715,Mallard,Anas platyrhynchos,464,7,IE-L,Dublin,University College Dublin--Lower Lakes and Oak Walk,53.3110069,-6.2227812,06-28-2018,06:32 PM,eBird - Traveling Count,33,1,1.159,,2,FL Recently Fledged Young
S46934188,Mallard,Anas platyrhynchos,464,6,IE-L,Dublin,University College Dublin--Lower Lakes and Oak Walk,53.3110069,-6.2227812,06-30-2018,09:43 AM,eBird - Stationary Count,10,1,,,3
S47332891,Mallard,Anas platyrhynchos,464,4,IE-L,Dublin,University College Dublin--Lower Lakes and Oak Walk,53.3110069,-6.2227812,07-12-2018,08:54 AM,eBird - Traveling Count,37,1,1.609,,1
S47491234,Mallard,Anas platyrhynchos,464,5,IE-L,Dublin,University College Dublin--Lower Lakes and Oak Walk,53.3110069,-6.2227812,07-19-2018,06:01 PM,eBird - Traveling Count,14,1,.708,,1
S47482027,Mallard,Anas platyrhynchos,464,4,IE-L,Dublin,University College Dublin--Lower Lakes and Oak Walk,53.3110069,-6.2227812,07-27-2018,04:55 PM,eBird - Casual Observation,,0,,,1,FL Recently Fledged Young,Female with two juveniles and a duckling.
S47645400,Mallard,Anas platyrhynchos,464,4,IE-L,Dublin,University College Dublin--Lower Lakes and Oak Walk,53.3110069,-6.2227812,08-03-2018,06:29 PM,eBird - Stationary Count,10,1,,,1
S47640228,Mallard,Anas platyrhynchos,464,5,IE-L,Dublin,University College Dublin--Lower Lakes and Oak Walk,53.3110069,-6.2227812,08-04-2018,03:09 PM,eBird - Traveling Count,48,1,1.851,,3
S48009104,Mallard,Anas platyrhynchos,464,4,IE-L,Dublin,University College Dublin--Lower Lakes and Oak Walk,53.3110069,-6.2227812,08-21-2018,08:32 AM,eBird - Traveling Count,17,1,.724,,1
S48287975,Mallard,Anas platyrhynchos,464,9,IE-L,Dublin,University College Dublin--Lower Lakes and Oak Walk,53.3110069,-6.2227812,08-29-2018,06:26 PM,eBird - Traveling Count,21,1,1.062,,1
S48493760,Mallard,Anas platyrhynchos,464,8,IE-L,Dublin,University College Dublin--Lower Lakes and Oak Walk,53.3110069,-6.2227812,09-04-2018,06:01 PM,eBird - Traveling Count,23,1,1.11,,1
S48493753,Mallard,Anas platyrhynchos,464,1,IE-L,Dublin,University College Dublin--Lower Lakes and Oak Walk,53.3110069,-6.2227812,09-12-2018,05:16 PM,eBird - Traveling Count,23,1,1.014,,1
S48668801,Mallard,Anas platyrhynchos,464,9,IE-L,Dublin,University College Dublin--Lower Lakes and Oak Walk,53.3110069,-6.2227812,09-22-2018,10:09 AM,eBird - Traveling Count,16,1,.805,,5,,,"With Ellie Roark, Niall Keogh, Susan Doyle, and Aimée Gray"
S48940967,Mallard,Anas platyrhynchos,464,1,IE-L,Dublin,University College Dublin--Lower Lakes and Oak Walk,53.3110069,-6.2227812,10-02-2018,06:20 PM,eBird - Traveling Count,16,1,.756,,1
S49377888,Mallard,Anas platyrhynchos,464,3,IE-L,Dublin,University College Dublin--Lower Lakes and Oak Walk,53.3110069,-6.2227812,10-22-2018,06:23 PM,eBird - Traveling Count,12,1,.644,,1
S49619002,Mallard,Anas platyrhynchos,464,4,IE-L,Dublin,University College Dublin--Lower Lakes and Oak Walk,53.3110069,-6.2227812,11-02-2018,08:37 AM,eBird - Traveling Count,16,1,.595,,1
S49945705,Mallard,Anas platyrhynchos,464,10,IE-L,Dublin,University College Dublin--Lower Lakes and Oak Walk,53.3110069,-6.2227812,11-04-2018,01:59 PM,eBird - Stationary Count,10,1,,,1
S50653399,Mallard,Anas platyrhynchos,464,1,IE-L,Dublin,University College Dublin--Lower Lakes and Oak Walk,53.3110069,-6.2227812,11-24-2018,09:47 AM,eBird - Traveling Count,32,1,1.143,,1
S50774024,Mallard,Anas platyrhynchos,464,10,IE-L,Dublin,University College Dublin--Lower Lakes and Oak Walk,53.3110069,-6.2227812,12-18-2018,02:58 PM,eBird - Traveling Count,23,1,1.32,,1
S51215039,Mallard,Anas platyrhynchos,464,6,IE-L,Dublin,University College Dublin--Lower Lakes and Oak Walk,53.3110069,-6.2227812,01-02-2019,02:06 PM,eBird - Traveling Count,23,1,1.239,,1
S51520278,Mallard,Anas platyrhynchos,464,4,IE-L,Dublin,University College Dublin--Lower Lakes and Oak Walk,53.3110069,-6.2227812,01-07-2019,08:55 AM,eBird - Traveling Count,14,1,.789,,1
S43081780,Mallard,Anas platyrhynchos,464,18,IE-L,Dublin,University College Dublin--Main Lake,53.3076983,-6.2222636,11-30-2010,,Historical,,0,,,1,,,"Sightings and pics by Siobhan McNamara. Cold winter temperatures, snow cover and the lake 70% frozen over. Blog post here http://drimnaghbirdwatch.blogspot.ie/2010/11/lunchtime-walk-tues-30-nov.html"
S43081942,Mallard,Anas platyrhynchos,464,10,IE-L,Dublin,University College Dublin--Main Lake,53.3076983,-6.2222636,01-21-2011,,Historical,,0,,,1,,,Sightings and pics by Siobhan McNamara. Cold temperatures and icy conditions on the lake. Blog post here http://drimnaghbirdwatch.blogspot.ie/2011/01/nutcracker-ucd.html
S43082019,Mallard,Anas platyrhynchos,464,X,IE-L,Dublin,University College Dublin--Main Lake,53.3076983,-6.2222636,06-02-2011,,Historical,,0,,,1,FL Recently Fledged Young,,Sightings and pics by Siobhan McNamara. Blog post here http://drimnaghbirdwatch.blogspot.ie/2011/06/ucd-chicks.html
S43067120,Mallard,Anas platyrhynchos,464,X,IE-L,Dublin,University College Dublin--Main Lake,53.3076983,-6.2222636,07-19-2011,,Historical,,0,,,1,,,Sightings and pics by Siobhan McNamara. Blog post http://drimnaghbirdwatch.blogspot.ie/2011/07/curlew-and-med-gull-in-ucd.html
S43063054,Mallard,Anas platyrhynchos,464,14,IE-L,Dublin,University College Dublin--Main Lake,53.3076983,-6.2222636,12-07-2011,,Historical,,0,,,1,,,Sightings by Siobhan McNamara.
S43063065,Mallard,Anas platyrhynchos,464,30,IE-L,Dublin,University College Dublin--Main Lake,53.3076983,-6.2222636,01-05-2012,,Historical,,0,,,1,,,Sightings by Siobhan McNamara.
S43063207,Mallard,Anas platyrhynchos,464,X,IE-L,Dublin,University College Dublin--Main Lake,53.3076983,-6.2222636,07-25-2012,,Historical,,0,,,1,,,Sightings and pics by Siobhan McNamara. Blog post here http://drimnaghbirdwatch.blogspot.ie/2012/07/tufted-duck-chicks-on-main-lake-ucd.html
S43060541,Mallard,Anas platyrhynchos,464,11,IE-L,Dublin,University College Dublin--Main Lake,53.3076983,-6.2222636,11-24-2015,,Historical,,0,,,1
S43206598,Mallard,Anas platyrhynchos,464,3,IE-L,Dublin,University College Dublin--Main Lake,53.3076983,-6.2222636,02-21-2018,05:40 PM,eBird - Stationary Count,10,1,,,2
S43502810,Mallard,Anas platyrhynchos,464,2,IE-L,Dublin,University College Dublin--Main Lake,53.3076983,-6.2222636,03-09-2018,01:06 PM,eBird - Traveling Count,5,1,.175,,1,,Pair,"F1 E, cool, dry, good visibility and 8/8 cloud cover."
S43828339,Mallard,Anas platyrhynchos,464,5,IE-L,Dublin,University College Dublin--Main Lake,53.3076983,-6.2222636,03-13-2018,05:57 PM,eBird - Stationary Count,8,1,,,1
S43905527,Mallard,Anas platyrhynchos,464,2,IE-L,Dublin,University College Dublin--Main Lake,53.3076983,-6.2222636,03-22-2018,05:57 PM,eBird - Traveling Count,7,1,.418,,1
S44332384,Mallard,Anas platyrhynchos,464,5,IE-L,Dublin,University College Dublin--Main Lake,53.3076983,-6.2222636,04-04-2018,06:30 PM,eBird - Stationary Count,6,1,,,1
S45188503,Mallard,Anas platyrhynchos,464,3,IE-L,Dublin,University College Dublin--Main Lake,53.3076983,-6.2222636,04-21-2018,09:59 AM,eBird - Traveling Count,15,1,1.271,,1
S45188518,Mallard,Anas platyrhynchos,464,1,IE-L,Dublin,University College Dublin--Main Lake,53.3076983,-6.2222636,04-28-2018,10:06 AM,eBird - Traveling Count,16,1,.95,,1
S45449681,Mallard,Anas platyrhynchos,464,4,IE-L,Dublin,University College Dublin--Main Lake,53.3076983,-6.2222636,05-05-2018,10:41 AM,eBird - Traveling Count,13,1,.853,,1
S45676651,Mallard,Anas platyrhynchos,464,12,IE-L,Dublin,University College Dublin--Main Lake,53.3076983,-6.2222636,05-12-2018,10:09 AM,eBird - Traveling Count,15,1,.772,,2,FL Recently Fledged Young
S45890976,Mallard,Anas platyrhynchos,464,1,IE-L,Dublin,University College Dublin--Main Lake,53.3076983,-6.2222636,05-20-2018,07:25 AM,eBird - Traveling Count,30,1,1.802,,1
S46015412,Mallard,Anas platyrhynchos,464,7,IE-L,Dublin,University College Dublin--Main Lake,53.3076983,-6.2222636,05-22-2018,06:01 PM,eBird - Traveling Count,9,1,.37,,2
S46344167,Mallard,Anas platyrhynchos,464,11,IE-L,Dublin,University College Dublin--Main Lake,53.3076983,-6.2222636,06-01-2018,05:30 PM,eBird - Traveling Count,10,1,.628,,1,FL Recently Fledged Young
S46344170,Mallard,Anas platyrhynchos,464,8,IE-L,Dublin,University College Dublin--Main Lake,53.3076983,-6.2222636,06-05-2018,06:22 PM,eBird - Traveling Count,12,1,.435,,1,FL Recently Fledged Young
S46672747,Mallard,Anas platyrhynchos,464,8,IE-L,Dublin,University College Dublin--Main Lake,53.3076983,-6.2222636,06-10-2018,05:53 PM,eBird - Traveling Count,31,1,.483,,1
S46547596,Mallard,Anas platyrhynchos,464,10,IE-L,Dublin,University College Dublin--Main Lake,53.3076983,-6.2222636,06-13-2018,08:48 AM,eBird - Traveling Count,9,1,.123,,4,,Including two broods of two ducklings.,"With Willson Gaul, Larry Clarfield and Kevin Cathcart. F1 SW, dry, warm, good visibility and 8/8 cloud cover"
S46634765,Mallard,Anas platyrhynchos,464,5,IE-L,Dublin,University College Dublin--Main Lake,53.3076983,-6.2222636,06-15-2018,08:12 AM,eBird - Stationary Count,7,1,,,1,FL Recently Fledged Young,Including a brood of two ducklings.,"F1 W, dry, mild, good visibility and 8/8 cloud cover."
S46672749,Mallard,Anas platyrhynchos,464,12,IE-L,Dublin,University College Dublin--Main Lake,53.3076983,-6.2222636,06-16-2018,08:07 AM,eBird - Traveling Count,30,1,.161,,3,FL Recently Fledged Young
S46738596,Mallard,Anas platyrhynchos,464,10,IE-L,Dublin,University College Dublin--Main Lake,53.3076983,-6.2222636,06-23-2018,10:07 AM,eBird - Stationary Count,10,1,,,2,FL Recently Fledged Young
S46934189,Mallard,Anas platyrhynchos,464,5,IE-L,Dublin,University College Dublin--Main Lake,53.3076983,-6.2222636,06-30-2018,08:53 AM,eBird - Stationary Count,10,1,,,3,FL Recently Fledged Young
S47332898,Mallard,Anas platyrhynchos,464,12,IE-L,Dublin,University College Dublin--Main Lake,53.3076983,-6.2222636,07-07-2018,08:17 AM,eBird - Stationary Count,10,1,,,1
S47491728,Mallard,Anas platyrhynchos,464,1,IE-L,Dublin,University College Dublin--Main Lake,53.3076983,-6.2222636,07-13-2018,04:53 PM,eBird - Stationary Count,10,1,,,1
S47491237,Mallard,Anas platyrhynchos,464,1,IE-L,Dublin,University College Dublin--Main Lake,53.3076983,-6.2222636,07-20-2018,05:36 PM,eBird - Stationary Count,5,1,,,1
S47482616,Mallard,Anas platyrhynchos,464,5,IE-L,Dublin,University College Dublin--Main Lake,53.3076983,-6.2222636,07-27-2018,04:35 PM,eBird - Traveling Count,6,1,.214,,1,,,"F2 S, dry, mild, good visibility and 8/8 cloud cover."
S47645415,Mallard,Anas platyrhynchos,464,3,IE-L,Dublin,University College Dublin--Main Lake,53.3076983,-6.2222636,07-31-2018,05:53 PM,eBird - Stationary Count,10,1,,,1
S47821685,Mallard,Anas platyrhynchos,464,1,IE-L,Dublin,University College Dublin--Main Lake,53.3076983,-6.2222636,08-07-2018,06:20 PM,eBird - Stationary Count,10,1,,,1
S47821673,Mallard,Anas platyrhynchos,464,1,IE-L,Dublin,University College Dublin--Main Lake,53.3076983,-6.2222636,08-10-2018,05:58 PM,eBird - Traveling Count,10,1,.676,,1
S47858228,Mallard,Anas platyrhynchos,464,1,IE-L,Dublin,University College Dublin--Main Lake,53.3076983,-6.2222636,08-15-2018,01:50 PM,eBird - Stationary Count,30,1,,,1
S48009107,Mallard,Anas platyrhynchos,464,1,IE-L,Dublin,University College Dublin--Main Lake,53.3076983,-6.2222636,08-20-2018,06:09 PM,eBird - Traveling Count,10,1,.306,,1
S48287954,Mallard,Anas platyrhynchos,464,1,IE-L,Dublin,University College Dublin--Main Lake,53.3076983,-6.2222636,08-27-2018,11:53 AM,eBird - Stationary Count,23,1,,,1
S48493759,Mallard,Anas platyrhynchos,464,1,IE-L,Dublin,University College Dublin--Main Lake,53.3076983,-6.2222636,09-05-2018,11:45 AM,eBird - Traveling Count,18,1,.612,,1
S48493757,Mallard,Anas platyrhynchos,464,12,IE-L,Dublin,University College Dublin--Main Lake,53.3076983,-6.2222636,09-11-2018,06:05 PM,eBird - Traveling Count,9,1,.563,,1
S49136450,Mallard,Anas platyrhynchos,464,18,IE-L,Dublin,University College Dublin--Main Lake,53.3076983,-6.2222636,09-18-2018,08:29 AM,eBird - Stationary Count,10,1,,,1
S48940980,Mallard,Anas platyrhynchos,464,15,IE-L,Dublin,University College Dublin--Main Lake,53.3076983,-6.2222636,09-21-2018,05:39 PM,eBird - Stationary Count,10,1,,,1
S48940974,Mallard,Anas platyrhynchos,464,6,IE-L,Dublin,University College Dublin--Main Lake,53.3076983,-6.2222636,09-22-2018,08:23 AM,eBird - Stationary Count,9,1,,,2
S48664392,Mallard,Anas platyrhynchos,464,23,IE-L,Dublin,University College Dublin--Main Lake,53.3076983,-6.2222636,09-22-2018,11:45 AM,eBird - Traveling Count,7,1,.181,,1,,,"Calm, dry, mild, good visibility and 8/8 cloud cover. "
S49136437,Mallard,Anas platyrhynchos,464,12,IE-L,Dublin,University College Dublin--Main Lake,53.3076983,-6.2222636,09-25-2018,08:00 AM,eBird - Stationary Count,10,1,,,1
S48940971,Mallard,Anas platyrhynchos,464,8,IE-L,Dublin,University College Dublin--Main Lake,53.3076983,-6.2222636,09-28-2018,05:58 PM,eBird - Stationary Count,6,1,,,1
S49136429,Mallard,Anas platyrhynchos,464,20,IE-L,Dublin,University College Dublin--Main Lake,53.3076983,-6.2222636,10-02-2018,09:58 AM,eBird - Stationary Count,10,1,,,1
S48982596,Mallard,Anas platyrhynchos,464,28,IE-L,Dublin,University College Dublin--Main Lake,53.3076983,-6.2222636,10-05-2018,05:53 PM,eBird - Traveling Count,10,1,.386,,2
S49136414,Mallard,Anas platyrhynchos,464,20,IE-L,Dublin,University College Dublin--Main Lake,53.3076983,-6.2222636,10-09-2018,10:00 AM,eBird - Stationary Count,10,1,,,1
S49618354,Mallard,Anas platyrhynchos,464,8,IE-L,Dublin,University College Dublin--Main Lake,53.3076983,-6.2222636,10-16-2018,10:26 AM,eBird - Stationary Count,10,1,,,1
S49618348,Mallard,Anas platyrhynchos,464,17,IE-L,Dublin,University College Dublin--Main Lake,53.3076983,-6.2222636,10-23-2018,08:25 AM,eBird - Stationary Count,10,1,,,1
S49618344,Mallard,Anas platyrhynchos,464,2,IE-L,Dublin,University College Dublin--Main Lake,53.3076983,-6.2222636,10-30-2018,10:01 AM,eBird - Stationary Count,10,1,,,1
S49619000,Mallard,Anas platyrhynchos,464,11,IE-L,Dublin,University College Dublin--Main Lake,53.3076983,-6.2222636,11-02-2018,03:14 PM,eBird - Traveling Count,8,1,.386,,1
S49945707,Mallard,Anas platyrhynchos,464,6,IE-L,Dublin,University College Dublin--Main Lake,53.3076983,-6.2222636,11-04-2018,01:44 PM,eBird - Stationary Count,5,1,,,1
S49945697,Mallard,Anas platyrhynchos,464,9,IE-L,Dublin,University College Dublin--Main Lake,53.3076983,-6.2222636,11-08-2018,11:59 AM,eBird - Stationary Count,10,1,,,1
S49821811,Mallard,Anas platyrhynchos,464,20,IE-L,Dublin,University College Dublin--Main Lake,53.3076983,-6.2222636,11-10-2018,10:53 AM,eBird - Stationary Count,7,1,,,6,,,"With Kevin Cathcart, Ellie Roark, Casey Patmore, Des Higgins, and Niall Keogh."
S50653394,Mallard,Anas platyrhynchos,464,4,IE-L,Dublin,University College Dublin--Main Lake,53.3076983,-6.2222636,11-24-2018,10:32 AM,eBird - Stationary Count,8,1,,,1
S51520292,Mallard,Anas platyrhynchos,464,6,IE-L,Dublin,University College Dublin--Main Lake,53.3076983,-6.2222636,01-03-2019,02:51 PM,eBird - Stationary Count,5,1,,,1
S51520276,Mallard,Anas platyrhynchos,464,5,IE-L,Dublin,University College Dublin--Main Lake,53.3076983,-6.2222636,01-10-2019,02:12 PM,eBird - Stationary Count,5,1,,,1
S43059767,Mallard,Anas platyrhynchos,464,X,IE-L,Dublin,University College Dublin--Upper Lake,53.3056917,-6.2190717,05-20-2015,02:00 PM,Historical,,0,,,6,FL Recently Fledged Young,Female with ducklings.,"Twitched the Ring-necked Duck found here by Des Higgins. Noel Keogh, David Kelleghan, Barry McMahon and Ian Stevenson also present."
S43060603,Mallard,Anas platyrhynchos,464,11,IE-L,Dublin,University College Dublin--Upper Lake,53.3056917,-6.2190717,11-24-2015,,Historical,,0,,,1
S43502820,Mallard,Anas platyrhynchos,464,26,IE-L,Dublin,University College Dublin--Upper Lake,53.3056917,-6.2190717,03-09-2018,01:15 PM,eBird - Traveling Count,7,1,.17,,2,,,"Birding with Sean Kelly. F1 E, cool, dry, good visibility and 8/8 cloud cover."
S43828338,Mallard,Anas platyrhynchos,464,13,IE-L,Dublin,University College Dublin--Upper Lake,53.3056917,-6.2190717,03-15-2018,02:49 PM,eBird - Traveling Count,14,1,.515,,1
S43905529,Mallard,Anas platyrhynchos,464,17,IE-L,Dublin,University College Dublin--Upper Lake,53.3056917,-6.2190717,03-22-2018,06:12 PM,eBird - Traveling Count,9,1,.869,,1
S44585996,Mallard,Anas platyrhynchos,464,20,IE-L,Dublin,University College Dublin--Upper Lake,53.3056917,-6.2190717,04-13-2018,06:34 PM,eBird - Traveling Count,25,1,1.77,,2,FL Recently Fledged Young
S45188505,Mallard,Anas platyrhynchos,464,20,IE-L,Dublin,University College Dublin--Upper Lake,53.3056917,-6.2190717,04-21-2018,10:17 AM,eBird - Traveling Count,17,1,.917,,1
